Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-15,USD,237
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-15,USD,238.19000
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-15,USD,235.029999
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-15,USD,236.70000
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-12,USD,229.22000
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-12,USD,234.50999
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-12,USD,229.020004
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-12,USD,234.070007
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-11,USD,226.88000
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-11,USD,230.45000
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-11,USD,226.64999
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-11,USD,230.029999
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-10,USD,232.19000
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-10,USD,232.42000
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-10,USD,225.95000
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-10,USD,226.78999
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-09,USD,237
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-09,USD,238.78000
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-09,USD,233.36000
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-09,USD,234.35001
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-08,USD,239.30000
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-08,USD,240.14999
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-08,USD,236.34000
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-08,USD,237.88000
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-05,USD,240
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-05,USD,241.32001
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-05,USD,238.49001
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-05,USD,239.69000
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-04,USD,238.45000
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-04,USD,239.89999
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-04,USD,236.74001
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-04,USD,239.78000
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-03,USD,237.21001
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-03,USD,238.85001
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-03,USD,234.36000
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-03,USD,238.47000
AAPL,TD001,TwelveData,AAPL_TwelveData,Open,NASDAQ,2025-09-02,USD,229.25
AAPL,TD001,TwelveData,AAPL_TwelveData,High,NASDAQ,2025-09-02,USD,230.85001
AAPL,TD001,TwelveData,AAPL_TwelveData,Low,NASDAQ,2025-09-02,USD,226.97000
AAPL,TD001,TwelveData,AAPL_TwelveData,Close,NASDAQ,2025-09-02,USD,229.72000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-29,USD,444.35001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-29,USD,450.98001
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-29,USD,439.5
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-29,USD,443.20999
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-26,USD,428.29999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-26,USD,440.47000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-26,USD,421.019989
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-26,USD,440.39999
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-25,USD,435.23999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-25,USD,435.35001
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-25,USD,419.079987
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-25,USD,423.39001
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-24,USD,429.82999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-24,USD,444.20999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-24,USD,429.029999
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-24,USD,442.79001
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-23,USD,439.88000
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-23,USD,440.97000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-23,USD,423.72000
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-23,USD,425.85001
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-22,USD,431.10999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-22,USD,444.98001
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-22,USD,429.13000
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-22,USD,434.20999
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-19,USD,421.82001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-19,USD,429.47000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-19,USD,421.72000
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-19,USD,426.070007
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-18,USD,428.87000
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-18,USD,432.22000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-18,USD,416.56000
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-18,USD,416.85001
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-17,USD,415.75
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-17,USD,428.31000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-17,USD,409.67001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-17,USD,425.85999
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-16,USD,414.5
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-16,USD,423.25
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-16,USD,411.42999
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-16,USD,421.62000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-15,USD,423.13000
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-15,USD,425.70001
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-15,USD,402.42999
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-15,USD,410.040009
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-12,USD,370.94000
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-12,USD,396.69000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-12,USD,370.23999
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-12,USD,395.94000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-11,USD,350.17001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-11,USD,368.98999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-11,USD,347.60001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-11,USD,368.81000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-10,USD,350.54999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-10,USD,356.32999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-10,USD,346.070007
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-10,USD,347.79001
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-09,USD,348.44000
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-09,USD,350.76999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-09,USD,343.82001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-09,USD,346.97000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-08,USD,354.64001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-08,USD,358.44000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-08,USD,344.84000
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-08,USD,346.39999
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-05,USD,348
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-05,USD,355.87000
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-05,USD,344.67999
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-05,USD,350.84000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-04,USD,336.14999
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-04,USD,338.89001
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-04,USD,331.48001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-04,USD,338.53000
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-03,USD,335.20001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-03,USD,343.32999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-03,USD,328.51001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-03,USD,334.089996
TSLA,TD001,TwelveData,TSLA_TwelveData,Open,NASDAQ,2025-09-02,USD,328.23001
TSLA,TD001,TwelveData,TSLA_TwelveData,High,NASDAQ,2025-09-02,USD,333.32999
TSLA,TD001,TwelveData,TSLA_TwelveData,Low,NASDAQ,2025-09-02,USD,325.60001
TSLA,TD001,TwelveData,TSLA_TwelveData,Close,NASDAQ,2025-09-02,USD,329.35999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-29,USD,511.5
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-29,USD,516.84998
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-29,USD,508.88000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-29,USD,514.59998
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-26,USD,510.059998
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-26,USD,513.94000
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-26,USD,506.62000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-26,USD,511.45999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-25,USD,508.29999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-25,USD,510.010010
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-25,USD,505.040009
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-25,USD,507.029999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-24,USD,510.38000
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-24,USD,512.47998
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-24,USD,506.92001
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-24,USD,510.14999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-23,USD,513.79999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-23,USD,514.59003
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-23,USD,507.31000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-23,USD,509.23001
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-22,USD,515.59003
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-22,USD,517.73999
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-22,USD,512.53998
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-22,USD,514.45001
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-19,USD,510.56000
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-19,USD,519.29999
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-19,USD,510.31000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-19,USD,517.92999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-18,USD,511.48999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-18,USD,513.070007
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-18,USD,507.66000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-18,USD,508.45001
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-17,USD,510.62000
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-17,USD,511.29001
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-17,USD,505.92999
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-17,USD,510.019989
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-16,USD,516.88000
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-16,USD,517.22998
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-16,USD,508.60001
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-16,USD,509.040009
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-15,USD,508.79001
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-15,USD,515.46997
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-15,USD,507
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-15,USD,515.35999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-12,USD,506.64999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-12,USD,512.54999
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-12,USD,503.85001
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-12,USD,509.89999
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-11,USD,502.25
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-11,USD,503.17001
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-11,USD,497.88000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-11,USD,501.010010
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-10,USD,502.98001
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-10,USD,503.23001
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-10,USD,496.72000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-10,USD,500.37000
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-09,USD,501.42999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-09,USD,502.25
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-09,USD,497.70001
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-09,USD,498.41000
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-08,USD,498.10999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-08,USD,501.20001
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-08,USD,495.029999
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-08,USD,498.20001
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-05,USD,509.070007
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-05,USD,511.97000
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-05,USD,492.37000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-05,USD,495
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-04,USD,504.29999
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-04,USD,508.14999
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-04,USD,503.14999
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-04,USD,507.97000
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-03,USD,503.79001
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-03,USD,507.79001
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-03,USD,502.32001
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-03,USD,505.35001
MSFT,TD001,TwelveData,MSFT_TwelveData,Open,NASDAQ,2025-09-02,USD,500.47000
MSFT,TD001,TwelveData,MSFT_TwelveData,High,NASDAQ,2025-09-02,USD,506
MSFT,TD001,TwelveData,MSFT_TwelveData,Low,NASDAQ,2025-09-02,USD,496.81000
MSFT,TD001,TwelveData,MSFT_TwelveData,Close,NASDAQ,2025-09-02,USD,505.12000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-29,USD,220.080002
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-29,USD,222.60001
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-29,USD,219.30000
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-29,USD,222.17000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-26,USD,219.080002
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-26,USD,221.050003
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-26,USD,218.020004
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-26,USD,219.78000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-25,USD,220.059998
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-25,USD,220.67000
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-25,USD,216.47000
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-25,USD,218.14999
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-24,USD,224.14999
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-24,USD,224.56000
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-24,USD,219.45000
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-24,USD,220.21001
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-23,USD,227.83000
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-23,USD,227.86000
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-23,USD,220.070007
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-23,USD,220.71001
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-22,USD,230.56000
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-22,USD,230.57001
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-22,USD,227.50999
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-22,USD,227.63000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-19,USD,232.37000
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-19,USD,234.16000
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-19,USD,229.70000
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-19,USD,231.48000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-18,USD,232.5
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-18,USD,233.48000
AMZN,TD001,TwelveData,AMZN_TwelveData,Low,NASDAQ,2025-09-18,USD,228.78999
AMZN,TD001,TwelveData,AMZN_TwelveData,Close,NASDAQ,2025-09-18,USD,231.23000
AMZN,TD001,TwelveData,AMZN_TwelveData,Open,NASDAQ,2025-09-17,USD,233.77000
AMZN,TD001,TwelveData,AMZN_TwelveData,High,NASDAQ,2025-09-17,USD,234.30000
